dialogue_id,clip_id,role,text,label_2,label_1,mode,id
49,11,咨询人,你们最好能够在今天内解决我的问题，否则我将不得不考虑寻找其他更专业的服务商！,negative,1,test,49_11
50,1,咨询人,我已经向你们提交了我的社保缴费问题，可是直到现在都没有任何处理进展，这是怎么回事啊？,negative,3,train,50_1
50,3,咨询人,你们能不能给我一个具体的时间，我需要知道什么时候我才能得到答复！,negative,1,train,50_3
50,5,咨询人,两个工作日？这太长了！我需要尽快解决这个问题！,negative,1,train,50_5
50,7,咨询人,我这个月的社保缴费必须要在截止日期之前缴纳，你们应该知道这个问题的紧迫性！,negative,3,train,50_7
50,9,咨询人,我真的无法相信你们的态度和服务质量，这是我第一次但也是最后一次选择你们。,negative,0,train,50_9
50,11,咨询人,好吧，你们需要尽快解决我的问题，如果你们还是没有处理好，我将不得不投诉你们。,negative,4,train,50_11
50,13,咨询人,好的，我等待你们的答复。,positive,5,valid,50_13
51,1,咨询人,我很生气，为什么我的社保缴费还没到账？,negative,3,train,51_1
51,3,咨询人,我的流水号码是123456789。,positive,5,train,51_3
51,5,咨询人,快点查啊，我着急用钱！,negative,1,train,51_5
51,7,咨询人,好的，我已经查到了，谢谢你。,positive,6,train,51_7
52,1,咨询人,我让公司代缴社保，结果不小心打错了金额，你们还扣了我两次款，我已经很生气了！,negative,3,test,52_1
52,3,咨询人,我的流水号是123456789。,negative,5,valid,52_3
52,5,咨询人,你们要多久能够处理完成啊？我还有其他开销等着用这些钱呢！,negative,1,train,52_5
52,7,咨询人,好的，那就麻烦你们了。,positive,5,train,52_7
53,1,咨询人,我已经连续三个月缴纳社保了，但是没有任何记录显示我已缴纳，我非常生气！,negative,3,train,53_1
53,3,咨询人,我的卡号是123456789。,positive,5,train,53_3
53,5,咨询人,你们要快一点，我很着急啊！,negative,1,valid,53_5
53,7,咨询人,好的，我希望你们能够尽快处理，我非常担心这个问题。,negative,4,train,53_7
54,1,咨询人,我公司缴纳社保已经连续三个月没有入账，我已经多次联系客服了，但一直没有解决问题，我非常生气！,negative,3,train,54_1
54,3,咨询人,我的流水号是123456789。,negative,5,valid,54_3
54,5,咨询人,你们要多久能够处理啊？我已经等了很久了！,negative,1,train,54_5
54,7,咨询人,好吧，我只能相信你们能够解决问题了。,positive,6,train,54_7
55,1,咨询人,我发现我的社保缴费金额与往年不同，而且没有任何通知和说明，我非常生气！,negative,3,train,55_1
55,3,咨询人,我的社保卡号是123456789，针对这个月的缴费情况。,negative,5,train,55_3
55,5,咨询人,我不能再等了，这个问题已经影响到我正常生活，你们必须立即解决！,negative,1,valid,55_5
55,7,咨询人,我希望你们能够解决问题，否则我可能要采取法律手段来维护自己的权益。,negative,0,test,55_7
56,1,咨询人,我和单位已经连续多年缴纳社保，现在我取出社保卡一看，发现缴费记录根本没有自己的名字，被填上了一个陌生人的名字，我非常生气！,negative,3,train,56_1
56,3,咨询人,我希望你们能够马上处理，我不相信你们的承诺！,negative,0,valid,56_3
56,5,咨询人,这样的问题居然能发生在我的社保账户上，我感到非常失望和无助！,negative,3,train,56_5
56,7,咨询人,我现在很担心自己的社保账号信息被泄露了，会造成不可估量的后果！,negative,4,train,56_7
57,1,咨询人,我已经连续缴纳多年社保，现在突然被告知账户里的钱不够交下一个月的费用了，这怎么可能？我非常生气！,negative,3,train,57_1
57,3,咨询人,我不相信你们，这样的问题一定是你们自己的错误，而我的利益却受到了损害！,negative,0,train,57_3
57,5,咨询人,那你们什么时候能解决这个问题？我现在非常着急！,negative,1,valid,57_5
57,7,咨询人,好的，我相信你们会处理好这个问题，谢谢你们！,positive,6,valid,57_7
58,1,咨询人,你们的系统出了问题，我连续缴纳了十年社保，现在突然失去了记录，我的个人权益受到了侵害，我非常生气！,negative,3,valid,58_1
58,3,咨询人,你们一定要解决这个问题，否则我会投诉到更高层次，我很担心我的权益被侵犯！,negative,4,valid,58_3
58,5,咨询人,好的，但是我还是非常失望，觉得你们的服务很差！,negative,2,train,58_5
58,7,咨询人,我现在有些平静了，但我希望你们能够尽快解决，让我放心！,positive,5,train,58_7
59,1,咨询人,你们的系统里显示我没有缴费记录，这明明不对，我已经连续缴纳了十年社保费用。你们一定是出了什么问题，我现在非常生气！,negative,3,train,59_1
59,3,咨询人,你们一定要让我看到我的缴纳记录，否则我绝不会相信你们！我现在着急得要死！,negative,1,valid,59_3
59,5,咨询人,好吧，如果你们真能解决这个问题，我会认可你们的服务。但我现在还是很生气！,positive,3,valid,59_5
59,7,咨询人,好的，但是我还是很担心我的社保权益会受到损失。你们必须让我感到放心！,negative,4,train,59_7
59,9,咨询人,好的，我现在觉得有点平静了，但我还是希望你们能够把问题彻底解决！,positive,5,train,59_9
60,1,咨询人,我的社保记录里缺失了一年的缴费记录！我明明缴纳了，这是怎么回事？,negative,3,train,60_1
60,3,咨询人,我已经打电话和发邮件多次了，你们都没有解决问题！我现在非常生气！,negative,3,test,60_3
60,5,咨询人,我觉得你们一定是故意删减我的缴费记录，这简直太无耻了！我现在非常生气！,negative,3,valid,60_5
60,7,咨询人,好吧，如果你们确实能够找回我的缴费记录，我会认可你们的服务。但我还是很生气！,positive,3,test,60_7
60,9,咨询人,好的，但是我现在还是非常不满意，我的社保权益可能会受到损失。我觉得你们必须要尽快解决问题！,negative,0,valid,60_9
60,11,咨询人,好的，如果你们真的能够解决问题，我会认可你们的服务。但我现在还是担心我的社保权益会受到影响。,positive,4,valid,60_11
61,1,咨询人,我想查询一下我的社保缴费记录，但是找不到相关信息！我已经在官网上输入了正确的信息，可是一直提示错误！这太不可思议了！,negative,3,train,61_1
61,3,咨询人,你们的系统太不可靠了！我已经多次尝试查询，可是一直失败！我对你们的服务非常失望！,negative,3,valid,61_3
61,5,咨询人,好吧，如果你们能够解决问题，我会承认你们的服务还是可以的。但我现在非常着急！,negative,1,train,61_5
61,7,咨询人,好的，能否告诉我大概处理的时间和进度？,negative,4,test,61_7
61,9,咨询人,谢谢，我现在对你们的服务稍微认可一些了。希望你们能够尽快解决问题。,positive,6,valid,61_9
61,11,咨询人,好的，如果你们能够顺利解决我的问题，我会非常满意！但如果还是出现问题，我将不得不采取法律手段来维护自己的权益！,negative,0,valid,61_11
62,1,咨询人,我在缴纳社保过程中，出现了一些问题！我已经多次尝试联系贵司的工作人员，但都无法接通！这怎么可能！,negative,3,valid,62_1
62,3,咨询人,我已经等了很长时间，还是没有人回复我！我非常失望贵司的客户服务质量如此之差！,negative,3,train,62_3
62,5,咨询人,好吧，但是你们总是说要尽快处理问题，可是实际上一点也不快！,negative,2,valid,62_5
62,7,咨询人,我希望你们能够如此操作，但是我已经失望透顶了，我真的不知道你们公司是否还值得信赖！,negative,0,train,62_7
62,9,咨询人,我希望你们的承诺是真心的，因为我的社保缴纳问题非常紧急，我需要及时解决！,negative,1,valid,62_9
62,11,咨询人,好吧，如果你们能够如期解决我的问题，我会对你们的服务表示认可。,positive,6,valid,62_11
63,1,咨询人,我已经提交了缴费申请，但是一直没有收到任何回复，这是怎么回事啊？,negative,3,train,63_1
63,3,咨询人,我已经等待了很久了，你们一直都没有给我一个明确的答复！我真的非常不满意！,negative,3,valid,63_3
63,5,咨询人,我实在是没有耐心再等下去了，我真的非常担心我的申请是否被过审。,negative,4,train,63_5
63,7,咨询人,好吧，如果你们能够及时给出结果和答复，我会对你们的服务表示认可。,positive,6,train,63_7
63,9,咨询人,看来问题并没有得到妥善解决，我还是非常不满意你们的服务质量！,negative,3,valid,63_9
63,11,咨询人,我已经等了这么长时间，你们也没有给出一个明确的答复，我实在是太失望了！,negative,2,train,63_11
64,1,咨询人,你们的缴费系统太慢了，我已经等了好几天了，还是没有任何进展！,negative,3,train,64_1
64,3,咨询人,你们刚刚告诉我处理申请需要两个工作日，现在已经过去了三个工作日，你们怎么能这样耽误我？！,negative,3,train,64_3
64,5,咨询人,我现在非常着急，这笔钱对我非常重要，我不能再等下去了！,negative,1,train,64_5
64,7,咨询人,好吧，如果你们能够赶紧处理好我的申请，我会对你们的服务表示认可。,positive,6,valid,64_7
64,9,咨询人,我听说其他人的申请比我简单，但是也都已经处理好了，为什么就我的申请这么麻烦？,negative,3,test,64_9
64,11,咨询人,我已经等待了这么久，你们还不能给我一个明确的答复，我感到非常失落！,negative,2,train,64_11
64,13,咨询人,我实在是没有心情再等下去了，我想取消我的缴费申请！,negative,0,train,64_13
65,1,咨询人,你们的缴费系统已经有问题好几次了，让我很不满意，我现在非常生气！,negative,3,train,65_1
65,3,咨询人,我已经等待了好几个工作日，我的申请还没有结果，这让我非常失望！,negative,2,test,65_3
65,5,咨询人,我听说其他人的申请都处理好了，为什么就我的申请这么麻烦？,negative,3,train,65_5
65,7,咨询人,我不能再等下去了，我要取消我的申请！,negative,0,test,65_7
65,9,咨询人,我担心我的社保账户里会出现异常，你们会负责吗？,negative,4,train,65_9
65,11,咨询人,如果我想知道具体的申请进度，应该怎么办？,positive,5,test,65_11
65,13,咨询人,好的，那我就等待您的回复，希望可以尽快解决问题。,positive,6,train,65_13
66,1,咨询人,为什么我的社保账户里没有记录？这不是扯淡吗，我现在非常生气！,negative,3,test,66_1
66,3,咨询人,我等了好几天，还是没有结果，你们到底在干什么？我真的很生气！,negative,3,train,66_3
66,5,咨询人,我已经投诉了好几次，还是没有任何回复，你们到底想怎样？我现在感到非常不满和失望！,negative,2,train,66_5
66,7,咨询人,我已经等待了一个月，还是没有一点进展，这让我非常着急！,negative,1,train,66_7
66,9,咨询人,我担心我的社保款项被盗用，你们会负责吗？我现在非常担心！,negative,4,valid,66_9
66,11,咨询人,好的，我希望你们能够尽快解决问题。,positive,6,train,66_11
67,1,咨询人,我社保账户里的记录不对，你们怎么回事啊？我非常生气！,negative,3,train,67_1
